time,pft,y,x,resp_r,resp_l,fsmc,resp_w,gpp,npp,resp_p,lai,canht,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
3,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,259200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,3 days,2018-09-04 06:00:00,2018,246.25,247,-86.75,-85,3.0,3
3,8,1,1,1.9123425e-12,2.4573245e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,259200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,3 days,2018-09-04 06:00:00,2018,246.25,247,-86.75,-85,3.0,3
3,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,259200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,3 days,2018-09-04 06:00:00,2018,246.25,247,-86.75,-85,3.0,3
4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,4 days,2018-09-05 06:00:00,2018,247.25,248,-85.75,-84,4.0,4
4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,4 days,2018-09-05 06:00:00,2018,247.25,248,-85.75,-84,4.0,4
4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,4 days,2018-09-05 06:00:00,2018,247.25,248,-85.75,-84,4.0,4
4,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,4 days,2018-09-05 06:00:00,2018,247.25,248,-85.75,-84,4.0,4
4,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,4 days,2018-09-05 06:00:00,2018,247.25,248,-85.75,-84,4.0,4
4,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,345600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,4 days,2018-09-05 06:00:00,2018,247.25,248,-85.75,-84,4.0,4
4,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,345600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,4 days,2018-09-05 06:00:00,2018,247.25,248,-85.75,-84,4.0,4
4,8,1,1,1.5739848e-12,2.022541e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,345600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,4 days,2018-09-05 06:00:00,2018,247.25,248,-85.75,-84,4.0,4
4,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,345600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,4 days,2018-09-05 06:00:00,2018,247.25,248,-85.75,-84,4.0,4
5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,5 days,2018-09-06 06:00:00,2018,248.25,249,-84.75,-83,5.0,5
5,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,5 days,2018-09-06 06:00:00,2018,248.25,249,-84.75,-83,5.0,5
5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,5 days,2018-09-06 06:00:00,2018,248.25,249,-84.75,-83,5.0,5
5,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,5 days,2018-09-06 06:00:00,2018,248.25,249,-84.75,-83,5.0,5
5,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,5 days,2018-09-06 06:00:00,2018,248.25,249,-84.75,-83,5.0,5
5,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,432000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,5 days,2018-09-06 06:00:00,2018,248.25,249,-84.75,-83,5.0,5
5,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,432000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,5 days,2018-09-06 06:00:00,2018,248.25,249,-84.75,-83,5.0,5
5,8,1,1,1.7133001e-12,2.2015586e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,432000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,5 days,2018-09-06 06:00:00,2018,248.25,249,-84.75,-83,5.0,5
5,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,432000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,5 days,2018-09-06 06:00:00,2018,248.25,249,-84.75,-83,5.0,5
6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,6 days,2018-09-07 06:00:00,2018,249.25,250,-83.75,-82,6.0,6
6,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,6 days,2018-09-07 06:00:00,2018,249.25,250,-83.75,-82,6.0,6
6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,6 days,2018-09-07 06:00:00,2018,249.25,250,-83.75,-82,6.0,6
6,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,6 days,2018-09-07 06:00:00,2018,249.25,250,-83.75,-82,6.0,6
6,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,6 days,2018-09-07 06:00:00,2018,249.25,250,-83.75,-82,6.0,6
6,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,518400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,6 days,2018-09-07 06:00:00,2018,249.25,250,-83.75,-82,6.0,6
6,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,518400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,6 days,2018-09-07 06:00:00,2018,249.25,250,-83.75,-82,6.0,6
6,8,1,1,1.9485834e-12,2.5038938e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,518400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,6 days,2018-09-07 06:00:00,2018,249.25,250,-83.75,-82,6.0,6
6,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,518400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,6 days,2018-09-07 06:00:00,2018,249.25,250,-83.75,-82,6.0,6
7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,7 days,2018-09-08 06:00:00,2018,250.25,251,-82.75,-81,7.0,7
7,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,7 days,2018-09-08 06:00:00,2018,250.25,251,-82.75,-81,7.0,7
7,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,7 days,2018-09-08 06:00:00,2018,250.25,251,-82.75,-81,7.0,7
7,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,7 days,2018-09-08 06:00:00,2018,250.25,251,-82.75,-81,7.0,7
7,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,7 days,2018-09-08 06:00:00,2018,250.25,251,-82.75,-81,7.0,7
7,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,604800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,7 days,2018-09-08 06:00:00,2018,250.25,251,-82.75,-81,7.0,7
7,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,604800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,7 days,2018-09-08 06:00:00,2018,250.25,251,-82.75,-81,7.0,7
7,8,1,1,2.2838014e-12,2.934642e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,604800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,7 days,2018-09-08 06:00:00,2018,250.25,251,-82.75,-81,7.0,7
7,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,604800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,7 days,2018-09-08 06:00:00,2018,250.25,251,-82.75,-81,7.0,7
8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,8 days,2018-09-09 06:00:00,2018,251.25,252,-81.75,-80,8.0,8
8,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,8 days,2018-09-09 06:00:00,2018,251.25,252,-81.75,-80,8.0,8
8,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,8 days,2018-09-09 06:00:00,2018,251.25,252,-81.75,-80,8.0,8
8,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,8 days,2018-09-09 06:00:00,2018,251.25,252,-81.75,-80,8.0,8
8,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,8 days,2018-09-09 06:00:00,2018,251.25,252,-81.75,-80,8.0,8
8,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,691200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,8 days,2018-09-09 06:00:00,2018,251.25,252,-81.75,-80,8.0,8
8,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,691200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,8 days,2018-09-09 06:00:00,2018,251.25,252,-81.75,-80,8.0,8
8,8,1,1,2.4605344e-12,3.1617408e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,691200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,8 days,2018-09-09 06:00:00,2018,251.25,252,-81.75,-80,8.0,8
8,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,691200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,8 days,2018-09-09 06:00:00,2018,251.25,252,-81.75,-80,8.0,8
9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,9 days,2018-09-10 06:00:00,2018,252.25,253,-80.75,-79,9.0,9
9,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,9 days,2018-09-10 06:00:00,2018,252.25,253,-80.75,-79,9.0,9
9,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,9 days,2018-09-10 06:00:00,2018,252.25,253,-80.75,-79,9.0,9
9,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,9 days,2018-09-10 06:00:00,2018,252.25,253,-80.75,-79,9.0,9
9,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,9 days,2018-09-10 06:00:00,2018,252.25,253,-80.75,-79,9.0,9
9,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,777600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,9 days,2018-09-10 06:00:00,2018,252.25,253,-80.75,-79,9.0,9
9,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,777600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,9 days,2018-09-10 06:00:00,2018,252.25,253,-80.75,-79,9.0,9
9,8,1,1,2.5055106e-12,3.2195347e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,777600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,9 days,2018-09-10 06:00:00,2018,252.25,253,-80.75,-79,9.0,9
9,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,777600.0,2018-09-01 06:00:00,2019-04-30 06:00:00,9 days,2018-09-10 06:00:00,2018,252.25,253,-80.75,-79,9.0,9
10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,10 days,2018-09-11 06:00:00,2018,253.25,254,-79.75,-78,10.0,10
10,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,10 days,2018-09-11 06:00:00,2018,253.25,254,-79.75,-78,10.0,10
10,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,10 days,2018-09-11 06:00:00,2018,253.25,254,-79.75,-78,10.0,10
10,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,10 days,2018-09-11 06:00:00,2018,253.25,254,-79.75,-78,10.0,10
10,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,10 days,2018-09-11 06:00:00,2018,253.25,254,-79.75,-78,10.0,10
10,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,864000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,10 days,2018-09-11 06:00:00,2018,253.25,254,-79.75,-78,10.0,10
10,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,864000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,10 days,2018-09-11 06:00:00,2018,253.25,254,-79.75,-78,10.0,10
10,8,1,1,2.511918e-12,3.227768e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,864000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,10 days,2018-09-11 06:00:00,2018,253.25,254,-79.75,-78,10.0,10
10,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,864000.0,2018-09-01 06:00:00,2019-04-30 06:00:00,10 days,2018-09-11 06:00:00,2018,253.25,254,-79.75,-78,10.0,10
11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,11 days,2018-09-12 06:00:00,2018,254.25,255,-78.75,-77,11.0,11
11,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,11 days,2018-09-12 06:00:00,2018,254.25,255,-78.75,-77,11.0,11
11,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,11 days,2018-09-12 06:00:00,2018,254.25,255,-78.75,-77,11.0,11
11,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,11 days,2018-09-12 06:00:00,2018,254.25,255,-78.75,-77,11.0,11
11,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,11 days,2018-09-12 06:00:00,2018,254.25,255,-78.75,-77,11.0,11
11,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,950400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,11 days,2018-09-12 06:00:00,2018,254.25,255,-78.75,-77,11.0,11
11,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,950400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,11 days,2018-09-12 06:00:00,2018,254.25,255,-78.75,-77,11.0,11
11,8,1,1,2.519493e-12,3.2375016e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,950400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,11 days,2018-09-12 06:00:00,2018,254.25,255,-78.75,-77,11.0,11
11,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,950400.0,2018-09-01 06:00:00,2019-04-30 06:00:00,11 days,2018-09-12 06:00:00,2018,254.25,255,-78.75,-77,11.0,11
12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,12 days,2018-09-13 06:00:00,2018,255.25,256,-77.75,-76,12.0,12
12,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,12 days,2018-09-13 06:00:00,2018,255.25,256,-77.75,-76,12.0,12
12,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,12 days,2018-09-13 06:00:00,2018,255.25,256,-77.75,-76,12.0,12
12,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,12 days,2018-09-13 06:00:00,2018,255.25,256,-77.75,-76,12.0,12
12,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,12 days,2018-09-13 06:00:00,2018,255.25,256,-77.75,-76,12.0,12
12,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1036800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,12 days,2018-09-13 06:00:00,2018,255.25,256,-77.75,-76,12.0,12
12,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1036800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,12 days,2018-09-13 06:00:00,2018,255.25,256,-77.75,-76,12.0,12
12,8,1,1,2.5947072e-12,3.3341509e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,1036800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,12 days,2018-09-13 06:00:00,2018,255.25,256,-77.75,-76,12.0,12
12,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1036800.0,2018-09-01 06:00:00,2019-04-30 06:00:00,12 days,2018-09-13 06:00:00,2018,255.25,256,-77.75,-76,12.0,12
13,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,13 days,2018-09-14 06:00:00,2018,256.25,257,-76.75,-75,13.0,13
13,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,13 days,2018-09-14 06:00:00,2018,256.25,257,-76.75,-75,13.0,13
13,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,13 days,2018-09-14 06:00:00,2018,256.25,257,-76.75,-75,13.0,13
13,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,13 days,2018-09-14 06:00:00,2018,256.25,257,-76.75,-75,13.0,13
13,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,13 days,2018-09-14 06:00:00,2018,256.25,257,-76.75,-75,13.0,13
13,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1123200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,13 days,2018-09-14 06:00:00,2018,256.25,257,-76.75,-75,13.0,13
13,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1123200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,13 days,2018-09-14 06:00:00,2018,256.25,257,-76.75,-75,13.0,13
13,8,1,1,2.8118408e-12,3.6131627e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,1123200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,13 days,2018-09-14 06:00:00,2018,256.25,257,-76.75,-75,13.0,13
13,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1123200.0,2018-09-01 06:00:00,2019-04-30 06:00:00,13 days,2018-09-14 06:00:00,2018,256.25,257,-76.75,-75,13.0,13
