time,pft,y,x,resp_r,resp_l,fsmc,resp_w,gpp,npp,resp_p,lai,canht,time_value,run_ini,run_end,time_delta,date,year,doy_f,doy,dap_f,dap,das_f,das
2,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,172800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,2 days,2016-03-03 06:00:00,2016,62.25,63,-65.75,-64,2.0,2
3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,259200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,3 days,2016-03-04 06:00:00,2016,63.25,64,-64.75,-63,3.0,3
3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,259200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,3 days,2016-03-04 06:00:00,2016,63.25,64,-64.75,-63,3.0,3
3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,259200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,3 days,2016-03-04 06:00:00,2016,63.25,64,-64.75,-63,3.0,3
3,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,259200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,3 days,2016-03-04 06:00:00,2016,63.25,64,-64.75,-63,3.0,3
3,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,259200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,3 days,2016-03-04 06:00:00,2016,63.25,64,-64.75,-63,3.0,3
3,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,259200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,3 days,2016-03-04 06:00:00,2016,63.25,64,-64.75,-63,3.0,3
3,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,259200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,3 days,2016-03-04 06:00:00,2016,63.25,64,-64.75,-63,3.0,3
3,8,1,1,2.5491373e-12,3.810809e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,259200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,3 days,2016-03-04 06:00:00,2016,63.25,64,-64.75,-63,3.0,3
3,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,259200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,3 days,2016-03-04 06:00:00,2016,63.25,64,-64.75,-63,3.0,3
4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,4 days,2016-03-05 06:00:00,2016,64.25,65,-63.75,-62,4.0,4
4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,4 days,2016-03-05 06:00:00,2016,64.25,65,-63.75,-62,4.0,4
4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,4 days,2016-03-05 06:00:00,2016,64.25,65,-63.75,-62,4.0,4
4,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,4 days,2016-03-05 06:00:00,2016,64.25,65,-63.75,-62,4.0,4
4,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,345600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,4 days,2016-03-05 06:00:00,2016,64.25,65,-63.75,-62,4.0,4
4,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,345600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,4 days,2016-03-05 06:00:00,2016,64.25,65,-63.75,-62,4.0,4
4,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,345600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,4 days,2016-03-05 06:00:00,2016,64.25,65,-63.75,-62,4.0,4
4,8,1,1,2.6782346e-12,4.003803e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,345600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,4 days,2016-03-05 06:00:00,2016,64.25,65,-63.75,-62,4.0,4
4,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,345600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,4 days,2016-03-05 06:00:00,2016,64.25,65,-63.75,-62,4.0,4
5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,5 days,2016-03-06 06:00:00,2016,65.25,66,-62.75,-61,5.0,5
5,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,5 days,2016-03-06 06:00:00,2016,65.25,66,-62.75,-61,5.0,5
5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,5 days,2016-03-06 06:00:00,2016,65.25,66,-62.75,-61,5.0,5
5,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,5 days,2016-03-06 06:00:00,2016,65.25,66,-62.75,-61,5.0,5
5,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,432000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,5 days,2016-03-06 06:00:00,2016,65.25,66,-62.75,-61,5.0,5
5,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,432000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,5 days,2016-03-06 06:00:00,2016,65.25,66,-62.75,-61,5.0,5
5,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,432000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,5 days,2016-03-06 06:00:00,2016,65.25,66,-62.75,-61,5.0,5
5,8,1,1,2.667413e-12,3.987625e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,432000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,5 days,2016-03-06 06:00:00,2016,65.25,66,-62.75,-61,5.0,5
5,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,432000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,5 days,2016-03-06 06:00:00,2016,65.25,66,-62.75,-61,5.0,5
6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,6 days,2016-03-07 06:00:00,2016,66.25,67,-61.75,-60,6.0,6
6,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,6 days,2016-03-07 06:00:00,2016,66.25,67,-61.75,-60,6.0,6
6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,6 days,2016-03-07 06:00:00,2016,66.25,67,-61.75,-60,6.0,6
6,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,6 days,2016-03-07 06:00:00,2016,66.25,67,-61.75,-60,6.0,6
6,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,518400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,6 days,2016-03-07 06:00:00,2016,66.25,67,-61.75,-60,6.0,6
6,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,518400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,6 days,2016-03-07 06:00:00,2016,66.25,67,-61.75,-60,6.0,6
6,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,518400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,6 days,2016-03-07 06:00:00,2016,66.25,67,-61.75,-60,6.0,6
6,8,1,1,2.693384e-12,4.0264497e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,518400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,6 days,2016-03-07 06:00:00,2016,66.25,67,-61.75,-60,6.0,6
6,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,518400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,6 days,2016-03-07 06:00:00,2016,66.25,67,-61.75,-60,6.0,6
7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,7 days,2016-03-08 06:00:00,2016,67.25,68,-60.75,-59,7.0,7
7,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,7 days,2016-03-08 06:00:00,2016,67.25,68,-60.75,-59,7.0,7
7,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,7 days,2016-03-08 06:00:00,2016,67.25,68,-60.75,-59,7.0,7
7,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,7 days,2016-03-08 06:00:00,2016,67.25,68,-60.75,-59,7.0,7
7,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,604800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,7 days,2016-03-08 06:00:00,2016,67.25,68,-60.75,-59,7.0,7
7,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,604800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,7 days,2016-03-08 06:00:00,2016,67.25,68,-60.75,-59,7.0,7
7,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,604800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,7 days,2016-03-08 06:00:00,2016,67.25,68,-60.75,-59,7.0,7
7,8,1,1,2.6934073e-12,4.0264844e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,604800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,7 days,2016-03-08 06:00:00,2016,67.25,68,-60.75,-59,7.0,7
7,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,604800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,7 days,2016-03-08 06:00:00,2016,67.25,68,-60.75,-59,7.0,7
8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,8 days,2016-03-09 06:00:00,2016,68.25,69,-59.75,-58,8.0,8
8,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,8 days,2016-03-09 06:00:00,2016,68.25,69,-59.75,-58,8.0,8
8,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,8 days,2016-03-09 06:00:00,2016,68.25,69,-59.75,-58,8.0,8
8,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,8 days,2016-03-09 06:00:00,2016,68.25,69,-59.75,-58,8.0,8
8,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,691200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,8 days,2016-03-09 06:00:00,2016,68.25,69,-59.75,-58,8.0,8
8,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,691200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,8 days,2016-03-09 06:00:00,2016,68.25,69,-59.75,-58,8.0,8
8,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,691200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,8 days,2016-03-09 06:00:00,2016,68.25,69,-59.75,-58,8.0,8
8,8,1,1,2.7854628e-12,4.164102e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,691200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,8 days,2016-03-09 06:00:00,2016,68.25,69,-59.75,-58,8.0,8
8,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,691200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,8 days,2016-03-09 06:00:00,2016,68.25,69,-59.75,-58,8.0,8
9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,9 days,2016-03-10 06:00:00,2016,69.25,70,-58.75,-57,9.0,9
9,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,9 days,2016-03-10 06:00:00,2016,69.25,70,-58.75,-57,9.0,9
9,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,9 days,2016-03-10 06:00:00,2016,69.25,70,-58.75,-57,9.0,9
9,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,9 days,2016-03-10 06:00:00,2016,69.25,70,-58.75,-57,9.0,9
9,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,777600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,9 days,2016-03-10 06:00:00,2016,69.25,70,-58.75,-57,9.0,9
9,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,777600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,9 days,2016-03-10 06:00:00,2016,69.25,70,-58.75,-57,9.0,9
9,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,777600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,9 days,2016-03-10 06:00:00,2016,69.25,70,-58.75,-57,9.0,9
9,8,1,1,2.8242437e-12,4.222077e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,777600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,9 days,2016-03-10 06:00:00,2016,69.25,70,-58.75,-57,9.0,9
9,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,777600.0,2016-03-01 06:00:00,2016-10-30 06:00:00,9 days,2016-03-10 06:00:00,2016,69.25,70,-58.75,-57,9.0,9
10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,10 days,2016-03-11 06:00:00,2016,70.25,71,-57.75,-56,10.0,10
10,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,10 days,2016-03-11 06:00:00,2016,70.25,71,-57.75,-56,10.0,10
10,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,10 days,2016-03-11 06:00:00,2016,70.25,71,-57.75,-56,10.0,10
10,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,10 days,2016-03-11 06:00:00,2016,70.25,71,-57.75,-56,10.0,10
10,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,864000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,10 days,2016-03-11 06:00:00,2016,70.25,71,-57.75,-56,10.0,10
10,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,864000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,10 days,2016-03-11 06:00:00,2016,70.25,71,-57.75,-56,10.0,10
10,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,864000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,10 days,2016-03-11 06:00:00,2016,70.25,71,-57.75,-56,10.0,10
10,8,1,1,2.860544e-12,4.2763445e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,864000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,10 days,2016-03-11 06:00:00,2016,70.25,71,-57.75,-56,10.0,10
10,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,864000.0,2016-03-01 06:00:00,2016-10-30 06:00:00,10 days,2016-03-11 06:00:00,2016,70.25,71,-57.75,-56,10.0,10
11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,11 days,2016-03-12 06:00:00,2016,71.25,72,-56.75,-55,11.0,11
11,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,11 days,2016-03-12 06:00:00,2016,71.25,72,-56.75,-55,11.0,11
11,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,11 days,2016-03-12 06:00:00,2016,71.25,72,-56.75,-55,11.0,11
11,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,11 days,2016-03-12 06:00:00,2016,71.25,72,-56.75,-55,11.0,11
11,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,950400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,11 days,2016-03-12 06:00:00,2016,71.25,72,-56.75,-55,11.0,11
11,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,950400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,11 days,2016-03-12 06:00:00,2016,71.25,72,-56.75,-55,11.0,11
11,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,950400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,11 days,2016-03-12 06:00:00,2016,71.25,72,-56.75,-55,11.0,11
11,8,1,1,2.8259103e-12,4.2245695e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,950400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,11 days,2016-03-12 06:00:00,2016,71.25,72,-56.75,-55,11.0,11
11,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,950400.0,2016-03-01 06:00:00,2016-10-30 06:00:00,11 days,2016-03-12 06:00:00,2016,71.25,72,-56.75,-55,11.0,11
12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,12 days,2016-03-13 06:00:00,2016,72.25,73,-55.75,-54,12.0,12
12,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,12 days,2016-03-13 06:00:00,2016,72.25,73,-55.75,-54,12.0,12
12,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,12 days,2016-03-13 06:00:00,2016,72.25,73,-55.75,-54,12.0,12
12,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,12 days,2016-03-13 06:00:00,2016,72.25,73,-55.75,-54,12.0,12
12,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1036800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,12 days,2016-03-13 06:00:00,2016,72.25,73,-55.75,-54,12.0,12
12,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1036800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,12 days,2016-03-13 06:00:00,2016,72.25,73,-55.75,-54,12.0,12
12,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1036800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,12 days,2016-03-13 06:00:00,2016,72.25,73,-55.75,-54,12.0,12
12,8,1,1,2.6187232e-12,3.914836e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,1036800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,12 days,2016-03-13 06:00:00,2016,72.25,73,-55.75,-54,12.0,12
12,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1036800.0,2016-03-01 06:00:00,2016-10-30 06:00:00,12 days,2016-03-13 06:00:00,2016,72.25,73,-55.75,-54,12.0,12
13,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,13 days,2016-03-14 06:00:00,2016,73.25,74,-54.75,-53,13.0,13
13,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,13 days,2016-03-14 06:00:00,2016,73.25,74,-54.75,-53,13.0,13
13,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,13 days,2016-03-14 06:00:00,2016,73.25,74,-54.75,-53,13.0,13
13,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,13 days,2016-03-14 06:00:00,2016,73.25,74,-54.75,-53,13.0,13
13,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2600001,1123200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,13 days,2016-03-14 06:00:00,2016,73.25,74,-54.75,-53,13.0,13
13,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1123200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,13 days,2016-03-14 06:00:00,2016,73.25,74,-54.75,-53,13.0,13
13,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1123200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,13 days,2016-03-14 06:00:00,2016,73.25,74,-54.75,-53,13.0,13
13,8,1,1,2.673726e-12,3.997062e-12,1.0,0.0,0.0,0.0,0.0,0.001,0.001,1123200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,13 days,2016-03-14 06:00:00,2016,73.25,74,-54.75,-53,13.0,13
13,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1123200.0,2016-03-01 06:00:00,2016-10-30 06:00:00,13 days,2016-03-14 06:00:00,2016,73.25,74,-54.75,-53,13.0,13
